,minutes,ag0,ag1,ag2,ag3,ag4,ag5,ag6,ag7,ag8,ag9,ag10,ag11,ag12,ag13,ag14,ag15,ag16,ag17,ag18,ag19,ag20,ag21,ag22,ag23,ag24,ag25,ag26,ag27,ag28,ag29,ag30,ag31,ag32,ag33,ag34,ag35,ag36,ag37,ag38,ag39,ag40,ag41,ag42,ag43,ag44,ag45,ag46,ag47,ag48,ag49,ag50,PV0,PV1,PV2,PV3,PV4,PV5,PV6,PV7,PV8,PV9,PV10,PV11,PV12,PV13,PV14,PV15,PV16,PV17,PV18,PV19,PV20,PV21,PV22,PV23,PV24,PV25,PV26,PV27,PV28,PV29,PV30,PV31,PV32,PV33,PV34,PV35,PV36,PV37,PV38,PV39,PV40,PV41,PV42,PV43,PV44,PV45,PV46,PV47,PV48,PV49
10,150.0,4.450570338211683,0.0,1.725,0.8625,2.5875,0.0,0.8625,0.5693183405151879,0.8625,0.0,0.0,0.0,3.3434577662596086,0.0,0.0,0.0,0.0,1.725,1.725,0.0,0.0,3.45,0.8625,2.5875,0.32099681476986663,0.0,0.8292314641907572,0.0,1.4375,1.725,0.0,0.0,0.0,0.0,1.725,1.725,2.5875,2.5875,2.5875,0.0,0.8625,0.0,0.8625,0.0,0.8625,0.8625,0.37759151457706436,0.0,0.0,0.8625,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,165.0,0.0,0.0,1.725,0.8625,1.0549369557723178,2.5875,0.8625,2.5875,0.21135364569018578,3.45,0.20717442994535332,0.0,3.45,2.5875,0.0,2.5875,0.8625,1.725,1.725,0.0,0.0,3.45,0.0,2.5875,2.5875,1.725,0.0,1.4375,0.0,0.0,0.0,0.0,0.0,2.5875,1.725,0.0,0.0,2.5875,0.0,0.0,0.0,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.8625,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,180.0,0.0,0.0,1.725,0.0,0.0,2.5875,0.8625,0.0,0.0,3.45,0.0,3.45,1.3907062664614052,0.0,1.4375,0.0,0.8625,1.725,1.725,0.0,0.8625,0.0,0.0,0.0,0.0,1.725,0.0,0.0,1.4375,0.0,3.45,0.0,2.5875,0.0,0.0,0.0,0.0,2.5875,2.5875,0.0,0.0,0.0,0.0,0.0,0.8625,0.8625,0.0,0.8625,1.15,0.0,0.8538933595583542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,195.0,1.8381144711432515,1.0114440944522913,0.0,0.0,0.0,2.5875,0.8625,2.5875,0.8625,0.0,0.0,0.0,0.0,2.5875,1.4375,0.0,0.0,1.725,0.0,0.0,0.8625,0.0,0.8625,2.5875,2.5875,1.725,2.5875,0.0,1.4375,1.725,3.45,0.8625,2.5875,2.5875,1.725,1.5198610260003464,0.0,2.5875,0.0,2.5875,0.0,0.8625,0.3795458683914703,0.46939434118258955,0.0,0.8341946594621878,0.0,0.1831761410829213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,210.0,0.8936379514876942,0.0,1.725,0.8625,2.4077861641072618,0.0,0.0,2.5875,0.0,0.0,0.0,3.45,3.45,0.0,1.4375,2.5875,0.8625,1.725,1.725,0.0,0.8625,2.4595472404250183,0.8625,0.0,0.0,0.0,2.5875,1.4375,0.0,0.0,3.45,0.4599937066417682,2.5875,2.246015427791156,1.725,0.0,2.5875,2.5875,2.5875,0.0,0.8625,0.0,0.0,0.0,0.0,0.7461717846229898,0.8625,0.8625,0.0,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,225.0,0.0,0.0,1.725,0.8625,0.0,2.5875,0.8625,2.5875,0.0,3.45,0.0,3.45,0.0,2.5875,1.4375,2.5875,0.8625,0.0,1.725,0.0,0.8625,3.45,0.0,0.0,2.5875,1.725,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,1.725,0.0,0.0,0.0,2.5875,2.5875,0.0,0.0,0.0,0.0,0.8625,0.8625,0.0,0.0,1.15,0.7539420910850918,0.7092526063874929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,240.0,0.16041739067222172,2.5875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8625,3.45,0.0,2.5875,0.0,0.0,0.0,0.0,0.18515291918205457,1.725,0.8625,3.45,0.0,0.0,2.5875,0.7657833071149125,2.576215758665783,0.0,1.4375,1.725,3.45,0.0,0.0,2.5875,1.725,1.725,0.0,0.0,2.5875,2.5875,0.8625,0.8625,0.8625,0.4141340004035714,0.3117148439603946,0.8625,0.8625,0.8625,0.0,0.19920667574335033,0.3165481046645803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,255.0,0.0,0.0,1.725,0.0,0.0,2.5875,0.0,2.5875,0.8625,3.45,0.0,3.4442349275019466,3.45,2.5875,0.0,2.5875,0.8625,1.725,1.725,1.725,0.8625,3.3150313629414443,0.8625,2.5875,0.0,0.0,0.0,0.0,0.0,1.725,3.45,0.8625,2.2277726983310395,0.0,1.725,1.3572198018730268,2.5875,0.0,0.0,2.5875,0.8625,0.0,0.8625,0.0,0.49249060724333327,0.0,0.8625,0.8625,0.0,0.8625,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,270.0,0.0,2.5875,0.0,0.0,2.5875,0.0,0.0,2.5875,0.8625,0.0,0.0,0.0,0.0,0.0,1.4375,2.5875,0.8625,1.725,0.027925425622788935,1.2552198620144905,0.8625,2.688685369503256,0.0,2.5875,2.5875,1.725,0.0,0.0,0.0,1.725,1.8501865251669676,0.8625,2.5875,2.5875,0.0,1.725,0.0,2.5875,2.5875,0.0,0.8625,0.0,0.7344068513942187,0.8625,0.0,0.8625,0.0,0.0,0.0,0.0,0.2142637804910828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,285.0,0.0,0.0,0.0,0.8625,2.5875,0.0,0.0,2.5875,0.8625,0.0,0.8625,3.45,0.0,2.5875,0.0,0.0,0.8625,0.15131746839440363,1.5145444898258331,0.0,0.8625,0.0,0.5841396115494297,0.0,0.0,1.725,2.5875,1.4375,1.4375,0.0,3.45,0.8625,0.0,2.5875,0.0,0.0,0.0,0.0,2.5875,0.0,0.8625,0.8625,0.8625,0.0,0.8625,0.8625,0.0,0.0,1.15,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,300.0,3.3458933255733436,0.0,1.725,0.8625,2.5875,2.5875,0.0,0.0,0.8625,0.0,0.5498907461139705,0.9268270700065832,0.0,2.5875,1.4375,0.0,0.8625,0.0453427816530592,0.0,1.725,0.0,0.0,0.8625,2.5875,0.0,1.725,2.5875,1.4375,1.4375,1.725,3.45,0.8625,0.0,0.0,0.0,1.725,0.0,0.0,0.0,2.5875,0.0,0.18821612193594428,0.0,0.0,0.0,0.8625,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,315.0,0.0,0.0,1.725,0.8625,2.5875,0.0,0.0,2.5875,0.8625,3.45,0.0,0.0,0.0,0.0,1.4375,2.5875,0.0,0.0,0.0,0.0,0.8625,0.0,0.8625,2.5875,2.42579324949705,1.725,2.191364415056573,1.4375,1.4375,0.0,0.0,0.0,0.0,2.5875,0.0,1.725,0.0,0.2713290548281913,0.0,0.0,0.0,0.8625,0.0,0.0,0.2950345394610313,0.0,0.8625,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,330.0,6.1872760011396455,0.0,0.0,0.8625,2.5875,0.0,0.8625,0.0,0.8034466716622746,3.45,0.0,0.0,0.0,2.5875,0.0,2.5875,0.8625,1.725,1.725,0.0,0.0,0.0,0.8625,0.0,0.0,1.725,0.0,0.2646995395735291,1.4375,0.0,0.0,0.8625,2.0660030231788356,0.0,0.0,1.725,2.5875,2.5875,2.5875,2.5875,0.8625,0.0,0.8625,0.0,0.8625,0.8625,0.0,0.8625,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,345.0,0.05228940696943851,0.0,1.725,0.07389344215590529,0.0,2.5875,0.8625,2.5875,0.0,3.45,0.0,3.45,1.6364805363180137,0.0,0.5801793661532539,0.0,0.8625,0.0733560190088977,0.0,1.725,0.4303373835043086,0.0,0.0,0.0,0.0,1.725,0.0,1.4375,1.4375,0.8900422974209516,0.0,0.0,2.5875,1.5672544542460884,0.0,1.5820468388769087,2.5875,0.0,0.0,0.0,0.0,0.0,0.0,0.4248123523382469,0.0,0.8625,0.8625,0.33711602433664434,1.15,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,360.0,0.0,2.5875,1.725,0.0,2.5875,0.0,0.8625,2.3334750548303202,0.0,0.0,0.0,0.0,3.45,2.5875,1.4375,1.6969317492287024,0.8625,0.0,0.0,0.5036644657534122,0.0,0.0,0.8625,2.5875,2.5875,1.725,0.9125022468357323,1.4375,1.4375,0.0,0.0,0.0,2.5875,0.0,0.0,1.1352253832869623,0.16256377148372336,2.5875,0.0,2.5875,0.0,0.8625,0.8625,0.8625,0.8625,0.0,0.8625,0.0,0.0,0.0,0.5540392888583691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,375.0,2.038692589701463,2.5875,1.725,0.5035154750206845,2.5875,2.5875,0.0,0.0,0.0,3.45,0.8625,0.0,0.0,0.0,1.4375,2.5875,0.8625,0.0,0.0,1.725,0.8625,3.45,0.8625,2.5875,0.0,1.725,0.05370458081577539,1.4375,1.4375,1.725,2.8868850296974164,0.0,0.0,0.0,0.0,1.725,0.0,0.0,2.5875,2.5875,0.8625,0.16083068364146053,0.0,0.0,0.0,0.8625,0.8625,0.0,1.15,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,390.0,2.683370219736462,2.5875,0.0,0.0,0.5369764028211684,0.42645214535443565,0.0,0.0,0.0,3.1917101321157473,0.8625,0.0,0.0,0.05079416762669814,1.4375,2.5875,0.8625,1.725,1.0701840779941043,1.725,0.0,0.0,0.8625,2.5875,2.5875,1.725,0.5217105911059878,1.4375,1.4375,1.725,3.45,0.0,2.5875,2.5875,0.0,0.0,0.0,2.0770400281551966,0.0,2.5875,0.8625,0.0,0.8625,0.0,0.8625,0.0,0.0,0.0,0.0,0.8625,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,405.0,0.0,2.5875,1.725,0.8625,0.0,2.5875,0.13926724881090607,1.2566435592966818,0.0,0.0,0.0,3.45,3.45,2.5875,1.4375,0.0,0.8625,0.23111604619723028,0.0,1.725,0.8625,0.894535017139807,0.0,0.4842960111674144,2.5875,0.7427850083498164,2.5875,0.0,0.0,0.0,0.0,0.8625,2.5875,2.5875,1.725,1.725,0.0,2.5875,0.0,0.0,0.0,0.0,0.8625,0.0,0.8625,0.0,0.8625,0.8625,0.0,0.8625,0.22338753281717968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,420.0,1.3122198586465825,0.0,1.725,0.8625,0.0,2.5875,0.8625,0.0,0.0,0.0,0.0,3.45,3.45,0.15615596082987607,1.4375,2.5875,0.8625,1.725,0.0,0.0,0.0,3.45,0.8625,2.5875,2.5875,0.0,2.5875,1.4375,0.0,1.725,0.0,0.0,2.5875,0.0,0.8679639701634991,1.2602859647324551,0.0,2.5875,2.5875,2.5875,0.8625,0.0,0.0,0.0,0.0,0.8625,0.8625,0.0,1.15,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,435.0,2.747507243059381,0.45134896590751894,1.725,0.0,0.0,0.0,0.8625,2.5875,0.13685776036743014,3.45,0.8625,3.45,0.0,0.0,1.4375,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.8625,0.0,2.5875,1.725,2.5875,0.0,0.0,0.0,3.45,0.0,2.5875,0.18759962167846478,0.3941637030962292,0.0,0.0,2.5875,0.0,2.5875,0.8625,0.0,0.0,0.8625,0.8625,0.0,0.8625,0.8625,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,450.0,6.835926251439231,0.0,1.725,0.0,2.5875,0.0,0.0,2.5875,0.8625,0.0,0.8625,3.45,3.45,1.3960779072774945,0.0,0.0,0.0,0.0,1.725,0.0,0.8625,3.45,0.3572070710015666,0.0,2.5875,1.725,2.5875,0.0,0.0,0.0,0.0,0.8625,0.8259964370260723,2.3914963529775166,0.0,0.0,0.0,0.0,0.0,0.0,0.8625,0.0,0.0,0.8625,0.6539665028982381,0.0,0.8625,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,465.0,1.2649259959620665,1.5996989099677215,1.725,0.0,2.5875,2.5875,0.0,1.733525500894938,0.4122467290095992,0.0,0.0,3.45,0.0,2.5875,0.0,2.5875,0.0,1.725,1.725,0.5367591952638255,0.8625,3.205386369852886,0.43116985946860603,0.0,0.0,1.725,0.9632639362569035,1.4375,0.0,0.0,3.45,0.0,1.7067762396488955,0.0,1.725,0.0,2.5875,2.5875,2.5875,0.0,0.0,0.0,0.6656240108551208,0.8625,0.0,0.8625,0.0,0.0,1.15,0.8625,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,480.0,0.0,0.0,0.0,0.0,0.0,2.5875,0.5063333441660879,0.0,0.8625,1.6580189721502643,0.0,3.45,0.0,0.751799624034269,0.6351994105091656,0.0,0.0,0.0,0.0,0.0,0.6162325760470417,3.45,0.5548265444721484,2.5875,0.0,0.0,2.5875,1.4375,1.4375,0.0,3.2587361648406534,0.0,2.5875,0.0,0.0,0.0,2.5875,0.015405953236163228,0.0,1.0900827437596337,0.0,0.8625,0.0,0.8625,0.0,0.0,0.0,0.8625,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,495.0,0.9717851891811076,2.5875,1.725,0.8625,2.5875,2.5875,0.0,0.0,0.0,0.0,0.0,3.45,3.45,2.3329981826871746,1.4375,0.0,0.6287081390116398,1.725,0.0,1.725,0.8625,0.0,0.0,0.0,0.0,1.725,0.0,0.0,1.4375,1.725,0.5664285587834417,0.8625,0.0,2.5875,1.725,1.725,2.5875,2.5875,0.0,0.0,0.0,0.0,0.8625,0.0,0.3160472889250296,0.7243388764061294,0.8625,0.8625,1.15,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,510.0,2.5155107631458757,2.5875,1.725,0.0,2.5875,2.5875,0.0,0.0,0.0,0.0,0.8625,0.0,3.45,2.5875,1.4375,0.0,0.0,1.725,1.725,0.0,0.0,0.0,0.8625,2.5875,2.0845513057242084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5875,0.0,1.725,0.0,2.5875,0.0,0.0,1.3311644937357496,0.8625,0.8625,0.2569672046541398,0.2877821843083026,0.8625,0.0,0.0,0.8625,1.1319218131303446,0.0,0.0,0.0043010686752836,0.0106446007157533,0.0104757574829351,0.016055311775106,0.0045580856521958,0.0040910740477413,0.0160184721618836,0.0091546301724773,0.0046498188158724,0.0039952637627413,0.0097251289904091,0.0084586057068609,0.0126406804024958,0.0040750480072293,0.004215245256736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,525.0,0.0,2.5875,0.0,0.0,2.5875,2.5875,0.8625,0.0,0.0,3.45,0.8625,0.0,3.45,0.40445644427147665,0.0,2.5875,0.0,0.0,1.725,0.0,0.8625,0.0,0.8625,0.0,2.5875,1.725,0.0,0.0,0.0,1.725,0.0,0.0,2.5875,2.5875,0.0,1.725,0.0,1.7474550535504203,2.5875,2.5875,0.0,0.8625,0.8625,0.0,0.8625,0.8625,0.0,0.0,0.0,0.0,0.8625,0.0098310141149339,0.0243305159217218,0.0239445885324231,0.0366978554859567,0.0104184814907334,0.0093510263948372,0.036613650655734,0.0209248689656625,0.0106281572934226,0.0091320314576945,0.0222288662637924,0.0193339559013963,0.0288929837771332,0.0093143954450956,0.009634846301111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,540.0,10.35,0.0,1.725,0.0,2.5875,0.0,0.8625,2.5875,0.5862041621251847,3.45,0.8625,3.45,0.0,0.0,1.4375,0.0,0.0,0.0,1.725,0.0,0.8625,0.0,0.0,0.0,2.4435812642085626,0.02993947553005949,0.0,0.0,1.4375,0.0,3.45,0.0,0.0,0.0,1.725,1.725,2.210760277302005,2.5875,0.0,0.0,0.0,0.7198386633299589,0.8625,0.8625,0.7461471870406416,0.8625,0.0,0.8625,0.0,0.8625,0.8625,0.0130260937022875,0.0322379335962815,0.0317265798054607,0.0486246585188925,0.0138044879752218,0.0123901099731593,0.0485130871188475,0.0277254513795027,0.0140823084137849,0.0120999416814452,0.029453247799525,0.0256174915693502,0.0382832035047017,0.0123415739647517,0.012766171348972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
