,minutes,ag0,ag1,ag2,ag3,ag4,ag5,ag6,ag7,ag8,ag9,ag10,ag11,ag12,ag13,ag14,ag15,ag16,ag17,ag18,ag19,ag20,ag21,ag22,ag23,ag24,ag25,ag26,ag27,ag28,ag29,ag30,ag31,ag32,ag33,ag34,ag35,ag36,ag37,ag38,ag39,ag40,ag41,ag42,ag43,ag44,ag45,ag46,ag47,ag48,ag49,ag50,PV0,PV1,PV2,PV3,PV4,PV5,PV6,PV7,PV8,PV9,PV10,PV11,PV12,PV13,PV14,PV15,PV16,PV17,PV18,PV19,PV20,PV21,PV22,PV23,PV24,PV25,PV26,PV27,PV28,PV29,PV30,PV31,PV32,PV33,PV34,PV35,PV36,PV37,PV38,PV39,PV40,PV41,PV42,PV43,PV44,PV45,PV46,PV47,PV48,PV49
10,150.0,0.0,0.0,1.725,0.8625,0.0,0.0,0.0,2.5875,0.8625,0.0,0.0,1.7591305998401718,0.0,2.5875,1.4375,0.0,0.0,1.725,1.725,0.0,0.0,0.0,0.0,2.5875,0.0,0.0,0.0,1.4375,1.4375,0.0,3.45,0.05027543650492413,2.5875,0.0,0.0,1.725,0.0,0.0,0.0,2.1470554379960225,0.8625,0.8625,0.0,0.0,0.8625,0.0,0.0,0.00159206595581117,1.15,0.8625,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,165.0,0.0,2.5875,0.0,0.8625,2.5875,1.0799807341732603,0.8625,2.5875,0.6587192809363406,3.45,0.8625,0.0,0.0,0.0,1.4375,0.2376825906285967,0.0,0.0,1.725,0.0,0.0,0.0,0.0,0.0,0.0,1.725,0.7333499767807384,0.9147252271770634,0.0,1.725,0.0,0.8625,0.0,2.5875,0.0,1.725,2.530358084871536,0.635979322713761,0.0,0.0,0.8625,0.0,0.8625,0.0,0.8625,0.0,0.0944102177179785,0.0,0.7131775515005446,0.8625,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,180.0,1.7093682847090506,0.0,0.0,0.0,0.0,2.5875,0.8625,0.0,0.0,0.08695028646703723,0.0,3.45,3.45,1.4762761306554073,1.4375,2.5875,0.8625,1.725,1.725,0.0,0.8625,3.45,0.0,2.5875,0.0,1.725,0.0,0.0,0.0,0.0,0.0,0.8625,2.5875,0.0,1.725,0.0,2.5875,2.5875,2.5875,0.0,0.8625,0.6564086805311131,0.8625,0.0,0.0,0.0,0.0,0.0,1.15,0.5759256921678673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,195.0,3.108239532522298,0.0,1.725,0.0,0.0,0.0,0.0,2.5875,0.0,3.45,0.0,3.45,0.0,0.0,1.4375,0.0,0.8625,0.0,0.0,0.0,0.0,3.45,0.0,2.5875,0.0,0.0,0.0,1.4375,0.0,0.0,0.0,0.0,2.5875,2.5875,1.725,0.0,2.5875,0.0,0.0,1.8689709940724575,0.8625,0.7680874745903534,0.8625,0.0,0.8625,0.8625,0.0,0.8625,1.15,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,210.0,6.3472885251578095,2.5875,1.725,0.0,1.988520273686792,0.0,0.8625,2.5875,0.0,0.0,0.0,0.0,0.0,2.5875,1.4375,0.0,0.0,1.725,0.005846251659020862,0.0,0.0,0.0,0.8625,0.0,2.5875,0.5916492040054732,0.0,0.0,1.4375,0.8231953995355145,0.0,0.0025634320471226296,0.0,0.40269976049920675,1.725,0.5330448914428706,0.0,0.7603974090704284,0.0,0.0,0.0,0.8625,0.0,0.0,0.8625,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,225.0,0.0,0.0,0.0,0.0,2.5875,0.0,0.0,0.10133077595276413,0.0,3.45,0.0,1.3268936819836439,0.0,0.6365271877970274,0.08630182238330697,0.32081632166770435,0.8625,0.0,0.0,1.725,0.8625,0.0,0.8625,2.5875,0.0,0.0,2.5875,0.0,1.4375,0.9743725420132467,0.0,0.8625,0.0,2.5875,0.0,0.0,2.5875,0.0,2.5875,0.0,0.8625,0.0,0.0,0.0,0.8625,0.0,0.0,0.8625,0.18787630464725893,0.8625,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,240.0,0.0,0.0,0.0,0.0,2.5875,0.0,0.0,2.5875,0.8625,3.45,0.8625,3.45,0.0,0.0,1.4375,0.0,0.7858849711322875,0.0,1.725,1.725,0.0,0.0,0.0,0.0,0.0,1.725,2.5875,1.4375,1.4375,0.9497149822435225,0.0,0.8625,2.5875,0.0,0.0,1.725,0.0,0.6077790729832708,0.0,0.0,0.0,0.8625,0.14933551293026467,0.0,0.0,0.5774320577868823,0.8625,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,255.0,0.0,0.0,1.725,0.0,0.0,2.5875,0.0,2.5875,0.48214914676338344,0.31091021376716854,0.0,0.0,0.0,2.5875,1.4375,0.39304918187307936,0.0,1.725,1.725,1.725,0.0,0.0,0.8496710344650217,2.5875,0.0,1.725,0.0,0.3321153234537858,0.0,0.0,3.45,0.0,0.46492443125847555,0.0,1.725,1.725,0.0,0.6261176171836186,0.0,0.0,0.8625,0.0,0.0,0.8625,0.0,0.0,0.23528144471991996,0.2971689984051744,1.15,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,270.0,1.5731117484496595,0.0,0.34297323244438616,0.0,2.5875,1.2767863201441874,0.8625,0.0,0.0,3.45,0.0,3.45,3.45,0.524474087654625,0.0,2.5875,0.8625,0.0,0.0,1.725,0.0,3.45,0.5602892053249725,0.0,0.0,1.725,0.0,0.0,0.0,1.1609014295825486,0.0,0.0,2.5875,2.5875,0.0,1.725,2.5875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8625,0.16167890407613134,0.0,0.0,0.0,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,285.0,0.0,0.0,0.0,0.8625,2.5875,0.0,0.8625,0.0,0.8625,3.45,0.0,0.0,0.0,0.04018470900778648,0.0,1.8796094254337006,0.0,0.0,0.0,1.725,0.0,0.0,0.8625,0.9956084050538285,2.5875,1.725,2.5875,1.4375,0.0,1.725,2.0934588216497874,0.8625,0.0,0.0,0.0,1.725,0.0,2.5875,0.0,0.0,0.0,0.0,0.8625,0.8625,0.0,0.0,0.8625,0.0,0.0,0.22355944000719094,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,300.0,1.136668205495655,0.0,0.0,0.8625,0.0,2.5875,0.0,0.0,0.0,2.3038923926690162,0.0,0.0,0.0,0.0,1.4375,0.0,0.0,0.0,0.23292285482246247,0.0,0.8625,2.8693092681578247,0.0,0.0,0.0,0.0,2.5875,1.4375,0.0,0.5437048756806075,2.390686874639789,0.8625,0.0,0.0,1.725,0.0,0.0,0.5082658936863232,2.5875,0.0,0.0,0.6888338920872559,0.8625,0.0,0.8625,0.8625,0.42406905628926506,0.8625,1.15,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,315.0,10.35,0.0,0.0,0.8625,2.5875,0.0,0.8625,2.5875,0.8625,3.45,0.0,0.0,0.0,1.231880382770677,1.4375,2.5875,0.8625,0.0,1.725,0.0,0.8625,3.45,0.8625,2.5875,0.0,1.725,0.0,0.0,1.4375,0.0,0.9222792689254978,0.0,1.6593056836286109,2.256862093398453,0.0,1.725,2.5875,2.5875,2.5875,0.0,0.8625,0.0,0.0,0.8625,0.0,0.0,0.8625,0.0,0.0,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,330.0,6.376273488833281,2.5875,0.21296502106477996,0.0,0.0,0.0,0.0,1.3390235932112355,0.8625,0.0,0.5003599226967069,0.0,0.0,2.5875,1.4375,2.5875,0.8625,0.0,1.1593858762130425,0.2281839631691875,0.0,3.45,0.8625,2.5875,2.5875,0.0,1.516223844191341,1.4375,1.4375,0.0,3.45,0.0,2.5875,2.5875,0.8098475240497658,1.725,1.003635197955643,0.0,1.5676373607914478,2.5875,0.8625,0.25637307838225215,0.0,0.8625,0.0,0.8625,0.8625,0.7587243634764219,0.0,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,345.0,0.0,0.0,0.0,0.006575020090383642,2.5875,2.5875,0.8625,1.2094453870391926,0.0,3.45,0.0,3.45,1.7911272328795076,0.0,1.4375,2.5875,0.0,0.0,1.725,1.725,0.8625,0.0,0.8625,0.0,0.0,1.725,2.5875,1.4375,0.0,0.0,0.0,0.0,0.0,2.5875,1.725,1.725,2.5875,0.0,0.0,0.0,0.0,0.47843927392553276,0.8625,0.8625,0.8625,0.8625,0.0,0.8625,1.15,0.007176053331989285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,360.0,0.6234444959238158,0.0,1.1993884937132369,0.0,2.5875,0.0,0.8625,0.0,0.0,3.45,0.8625,0.0,2.0306500083435877,0.0,0.0,0.0,0.0,0.8207887849717989,0.20953035351676028,0.0,0.0,3.45,0.0,0.0,0.0,0.0,2.5875,0.0,0.0,0.0,3.45,0.8625,2.5875,2.5875,1.725,0.0,0.0,2.5875,0.0,2.5875,0.8625,0.8625,0.0,0.8625,0.0,0.0,0.0,0.8625,0.0,0.0,0.43175257765747804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,375.0,0.0,2.5875,1.725,0.8625,2.5875,0.0,0.8625,0.0,0.0,0.0,0.0,3.45,0.0,2.5875,1.4375,0.0,0.8625,0.0,1.725,0.0,0.0,0.0,0.8625,0.0,0.0,1.725,0.24483758070041545,1.4375,1.4375,1.725,3.45,0.0,0.0,0.0,1.725,0.7529752689417316,2.5875,0.0,0.0,2.5875,0.0,0.0,0.8625,0.8625,0.0,0.8503154849461858,0.0,0.8625,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,390.0,2.208286596807011,2.5875,1.725,0.0,0.0,2.5875,0.23610358055593555,2.5875,0.0,0.0,0.0,3.45,3.45,0.0,1.4375,0.0,0.8625,0.0,1.725,1.1360399771066605,0.8625,3.45,0.0,2.5875,2.5875,1.725,2.5875,0.14382163580431234,0.0,0.8531758013776273,0.0,0.8625,0.0,0.0,0.0,1.725,2.5875,0.0,0.0,2.2448000118725684,0.8625,0.0,0.0,0.8625,0.8625,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,405.0,0.9857044695493122,0.6695227970787683,0.0,0.8625,2.5875,1.1015929169698353,0.0,0.0,0.8625,3.45,0.0,0.0,0.0,0.6963898242279856,0.0,1.3405794209650908,0.8625,1.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.725,1.1515756321356923,0.0,1.4375,0.0,0.0,0.0,2.5875,2.5875,1.725,0.0,0.0,0.0,0.0,0.0,0.7726576614678266,0.8625,0.8625,0.8625,0.8625,0.8103516246088472,0.8625,0.0,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,420.0,0.0,2.5875,1.725,0.0,0.0,0.0,0.8625,2.5875,0.0,0.0,0.0,0.0,0.0,2.5875,1.4375,0.0,0.0,1.725,1.725,1.725,0.8625,1.5062654237469042,0.0,2.5875,0.0,1.4474480558115062,0.0,0.9656166435038666,1.4375,0.44579673128669034,3.45,0.3037468048550836,0.0,0.0,1.725,1.725,0.0,2.5875,2.5875,2.5875,0.0,0.8625,0.8625,0.8625,0.0,0.8625,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,435.0,4.614929570494914,0.0,0.0,0.8625,2.5875,2.5875,0.8625,2.5875,0.0,0.0,0.0,0.3432257185196527,0.0,0.0,1.4375,0.0,0.8625,1.725,0.0,0.0,0.0,1.0356971451183283,0.0,0.0,0.3477281767454609,0.0,0.0,0.0,1.4375,0.0,3.45,0.0,0.0,2.5875,0.0,1.725,2.3676142620157155,0.0,2.5875,2.5875,0.0,0.8625,0.8625,0.0,0.8625,0.0,0.0,0.8625,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,450.0,0.0,2.5875,0.0,0.8625,2.435919547535575,1.6001704803582688,0.38361984654723075,2.5875,0.8625,3.45,0.0,1.4730670383587232,0.0,2.5875,1.4375,2.5875,0.8625,0.0,0.0,0.0,0.8625,1.484604363050815,0.4169829546941147,2.5875,0.0,1.3270005210101523,2.5875,1.2722832052373414,1.4375,0.0,0.0,0.2812554095525051,0.0,1.1716717902272042,1.725,0.0,0.768984005234703,0.9049053463413501,0.0,0.0,0.7169323629433016,0.8625,0.0,0.8625,0.0,0.8625,0.8625,0.0,1.15,0.0,0.34221293358446486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,465.0,2.3034544850125496,1.6941388795849672,1.725,0.8625,0.0,0.0,0.4588548641881195,2.5875,0.8625,2.0057351024082,0.8625,0.0,0.0,0.0,1.4375,0.0,0.0,0.35011560655000534,1.725,1.725,0.8625,3.45,0.8625,0.0,2.5875,0.409338053708555,0.0,1.4375,0.0,0.0,2.611444197659516,0.0,0.0,2.5875,0.0,0.013618037067340022,0.0,2.5875,2.5875,1.6034543566986201,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.8625,1.15,0.12962469868658477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,480.0,5.377459211724796,2.5875,0.0,0.0,2.5875,0.0,0.0,2.5875,0.0,3.45,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.725,0.0,3.45,0.0,0.0,2.5875,1.725,0.4997792485438007,0.0,1.4375,1.725,0.0,0.8625,2.5875,0.16712260541210072,1.725,0.48807264795926397,0.0,0.0,2.5875,0.7586484010782643,0.0,0.0,0.2786355619289847,0.0,0.0,0.0,0.8625,0.8625,0.0,0.08469088146359346,0.5016088542771633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,495.0,0.0,0.0,0.0,0.0,0.9186803864244734,2.5875,0.8625,0.9712875643163263,0.0,0.0,0.0,3.45,3.45,2.5875,1.4375,1.2183615460245447,0.0,0.0,0.0,0.0,0.8625,0.0,0.8625,0.0,2.5875,0.0,2.5875,1.4375,0.0,1.725,0.0,0.8625,0.0,0.0,0.0,1.725,2.5875,0.0,0.0,2.251752297967945,0.0,0.8625,0.8625,0.0,0.8625,0.5507303226108651,0.0,0.0,1.15,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,510.0,0.0,0.0,1.725,0.0,0.13390193243009135,0.31198166223765944,0.0,0.0,0.8625,0.0,0.8625,0.0,0.0,2.5875,0.0,0.8199975427575399,0.8625,0.0,0.0,0.0,0.0,2.084770182477026,0.0,0.0,2.5875,0.7302586667746833,0.0,0.0,1.4375,1.725,0.0,0.8625,1.1067334428058357,0.0,0.39691150165235767,0.0,0.0,0.0,0.0,0.0,0.3973145026873395,0.3365058097838182,0.0,0.0,0.4297819280866721,0.0,0.0,0.0,0.0,0.0,0.8625,0.0043010686752836,0.0106446007157533,0.0104757574829351,0.016055311775106,0.0045580856521958,0.0040910740477413,0.0160184721618836,0.0091546301724773,0.0046498188158724,0.0039952637627413,0.0097251289904091,0.0084586057068609,0.0126406804024958,0.0040750480072293,0.004215245256736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,525.0,1.3136387753084398,2.5875,0.0,0.8625,0.0,0.0,0.0,0.0,0.8625,0.0,0.0,2.523578813540634,0.0,2.5875,0.0,2.5875,0.8625,0.0,1.725,1.725,0.45405343512228125,0.0,0.8625,0.0,0.0,1.725,0.0,0.0,1.4375,0.0,2.0212621150596886,0.0,2.0132617401504884,2.5875,0.0,0.0,2.5875,1.893902876916696,0.0,0.0,0.8625,0.7787925080147658,0.0,0.8625,0.8625,0.0,0.0,0.0,1.15,0.8625,0.0,0.0098310141149339,0.0243305159217218,0.0239445885324231,0.0366978554859567,0.0104184814907334,0.0093510263948372,0.036613650655734,0.0209248689656625,0.0106281572934226,0.0091320314576945,0.0222288662637924,0.0193339559013963,0.0288929837771332,0.0093143954450956,0.009634846301111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
