,minutes,ag0,ag1,ag2,ag3,ag4,ag5,ag6,ag7,ag8,ag9,ag10,ag11,ag12,ag13,ag14,ag15,ag16,ag17,ag18,ag19,ag20,ag21,ag22,ag23,ag24,ag25,ag26,ag27,ag28,ag29,ag30,ag31,ag32,ag33,ag34,ag35,ag36,ag37,ag38,ag39,ag40,ag41,ag42,ag43,ag44,ag45,ag46,ag47,ag48,ag49,ag50,PV0,PV1,PV2,PV3,PV4,PV5,PV6,PV7,PV8,PV9,PV10,PV11,PV12,PV13,PV14,PV15,PV16,PV17,PV18,PV19,PV20,PV21,PV22,PV23,PV24,PV25,PV26,PV27,PV28,PV29,PV30,PV31,PV32,PV33,PV34,PV35,PV36,PV37,PV38,PV39,PV40,PV41,PV42,PV43,PV44,PV45,PV46,PV47,PV48,PV49
10,150.0,10.35,0.0,0.0,0.8625,0.0,2.5875,0.8625,2.5875,0.0,3.45,0.8625,3.45,0.0,2.5875,1.4375,2.5875,0.0,0.0,1.725,0.0,0.0,3.45,0.0,0.0,2.5875,0.0,2.5875,0.0,0.0,1.725,3.45,0.8625,0.0,0.0,1.725,1.4960011812234189,2.5875,0.0,0.0,2.5875,0.0,0.8625,0.0,0.8625,0.0,0.8625,0.8625,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,165.0,9.206428204217042,2.5875,1.725,0.8625,2.5875,2.5875,0.8625,2.5875,0.0,0.0,0.8625,0.0,0.0,0.0,0.0,2.5875,0.0,0.0,1.725,1.725,0.8625,0.0,0.0,0.0,0.0,1.725,0.0,1.4375,0.0,1.725,3.45,0.0,2.5875,2.5875,0.0,0.0,0.0,0.0,0.0,0.0,0.8625,0.8625,0.8625,0.0,0.8625,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,180.0,10.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,3.45,2.5875,0.0,2.5875,0.8625,0.0,0.0,0.0,0.8625,3.45,0.0,2.5875,0.0,0.0,0.0,1.4375,0.0,1.725,0.0,0.0,0.0,0.0,1.725,1.725,2.5875,0.0,2.5875,0.0,0.0,0.0,0.0,0.8625,0.0,0.0,0.8625,0.0,0.0,0.8625,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,195.0,0.0,2.5875,0.0,0.0,0.0,0.0,0.8625,2.5875,0.0,3.441180084193051,0.0,0.0,0.0,0.0,1.4375,0.0,0.8625,0.0,0.0,0.0,0.8625,0.0,0.0,2.5875,2.5875,1.725,0.0,0.0,0.0,1.725,0.0,0.0,2.5875,0.0,1.725,0.0,0.0,0.0,0.0,2.5875,0.0,0.0,0.8625,0.0,0.8625,0.8625,0.8625,0.0,0.0,0.8625,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,210.0,0.0,2.5875,1.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,2.5875,1.4375,0.0,0.8625,1.725,0.0,1.725,0.8625,3.45,0.0,0.0,0.0,1.725,0.0,1.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5875,2.5875,2.5875,2.5875,0.8625,0.8625,0.8625,0.0,0.8625,0.8625,0.0,0.0,1.15,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,225.0,0.0,0.0,0.0,0.8625,0.0,2.5875,0.8625,2.5875,0.8625,3.45,0.0,0.0,3.45,2.5875,1.4375,0.0,0.8625,1.725,1.725,0.0,0.0,3.45,0.8625,2.5875,0.0,1.725,2.5875,0.0,1.4375,1.725,3.45,0.0,0.0,0.0,0.0,1.725,2.5875,2.5875,0.0,2.5875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,240.0,0.0,2.5875,0.0,0.8625,0.0,0.0,0.8625,0.0,0.8625,3.45,0.8625,0.0,3.45,2.5875,1.4375,2.5875,0.0,0.0,1.725,1.725,0.8625,3.45,0.0,2.5875,2.5875,0.0,2.5875,1.4375,0.0,0.0,0.0,0.0,0.0,2.5875,0.0,0.0,0.0,2.5875,2.5875,0.0,0.8625,0.0,0.0,0.0,0.8625,0.8625,0.0,0.8625,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,255.0,6.217382854238181,0.0,1.725,0.0,2.5875,2.5875,0.8625,2.5875,0.0,0.0,0.0,3.45,3.45,2.5875,1.4375,2.5875,0.0,0.0,0.0,1.725,0.0,3.45,0.0,0.0,2.5875,0.0,2.5875,0.0,0.0,0.27148791354163043,0.0,0.8625,0.0,2.5875,0.0,0.0,0.0,0.0,2.5875,0.0,0.0,0.0,0.8625,0.8625,0.8625,0.0,0.188077947145055,0.0,0.0,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,270.0,0.0,0.0,0.0,0.8625,2.5875,0.0,0.0,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,2.5875,0.0,1.725,0.0,1.725,0.0,3.45,0.0,2.5875,2.5875,1.725,2.5875,1.4375,1.4375,0.0,3.45,0.8625,0.0,0.0,1.725,0.0,0.0,2.5875,0.0,0.0,0.0,0.8625,0.8625,0.12085755943419738,0.0,0.8625,0.8625,0.8625,1.15,0.13086344368947345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,285.0,10.35,2.5875,1.725,0.8625,2.5875,0.0,0.0,2.5875,0.0,3.45,0.8625,0.0,3.45,0.0,1.4375,2.5875,0.8625,0.0,0.0,1.725,0.29670371979334914,3.45,0.0,2.5875,0.0,1.725,0.0,1.4375,1.4375,1.725,3.45,0.8625,0.0,0.0,1.725,0.0,2.5875,0.0,2.5875,0.0,0.0,0.8625,0.8625,0.0,0.8625,0.0,0.0,0.8625,1.15,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,300.0,0.9137871603634847,0.0,1.725,0.0,2.5875,0.0,0.0,0.0,0.0,3.45,0.0,3.45,0.0,2.5875,0.0,2.5875,0.8625,1.725,0.0,1.725,0.8625,0.0,0.8625,2.5875,0.0,1.725,2.5875,0.0,1.4375,0.0,0.0,0.0,2.5875,0.0,0.0,1.725,0.0,2.5875,0.0,2.5875,0.8625,0.0,0.8625,0.0,0.0,0.0,0.8625,0.8625,0.0,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,315.0,0.0,2.5875,0.0,0.0,2.5875,0.0,0.8625,2.5875,0.8625,3.45,0.0,0.0,3.45,0.0,1.4375,2.5875,0.0,1.725,0.0,0.6263977363192129,0.0,0.0,0.8625,0.0,0.0,0.0,2.5875,1.4375,0.0,0.0,0.0,0.0,0.0,0.0,1.725,0.0,0.0,0.0,2.5875,2.5875,0.0,0.8625,0.8625,0.0,0.0,0.8625,0.0,0.8625,0.0,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,330.0,0.0,0.0,1.725,0.0,0.0,2.5875,0.8625,0.0,0.8625,3.45,0.0,3.45,0.0,0.0,1.4375,2.029560161797557,0.8625,0.0,0.0,1.725,0.8625,0.0,0.0,0.0,0.0,1.725,2.5875,0.0,1.4375,0.0,0.0,0.8625,2.5875,0.0,0.0,1.725,2.5875,0.0,2.5875,2.5875,0.0,0.0,0.0,0.8625,0.8625,0.0,0.0,0.0,0.0,0.0,0.26555628715872814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,345.0,0.0,2.5875,1.725,0.8625,0.0,0.0,0.8625,2.5875,0.0,0.0,0.0,3.45,3.45,2.5875,1.4375,2.5875,0.0,1.725,1.725,1.725,0.8625,0.0,0.0,2.5875,0.0,0.0,0.0,0.0,1.4375,1.725,0.0,0.8625,2.5875,2.5875,0.0,1.725,0.0,0.0,2.5875,2.5875,0.0,0.0,0.8625,0.0,0.8625,0.24566879178471263,0.0,0.0,0.0,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,360.0,0.0,2.5875,0.0,0.0,0.0,2.5875,0.8625,2.5875,0.8625,0.0,0.0,0.0,3.45,0.0,1.4375,0.0,0.0,1.725,1.725,0.0,0.0,0.0,0.8625,0.5232763806572677,0.0,0.005549959436518925,0.0,0.0,0.0,1.725,0.0,0.8625,0.0,2.5875,1.725,1.725,0.0,2.5875,2.5875,0.0,0.8625,0.0,0.0,0.8625,0.8625,0.0,0.0,0.0,1.15,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,375.0,10.35,0.0,0.0,0.8625,2.5875,2.5875,0.8625,0.0,0.0,0.0,0.0,3.45,3.45,2.5875,0.0,0.0,0.8625,1.725,1.725,0.0,0.8625,3.45,0.0,0.0,2.5875,1.725,0.0,0.0,1.4375,1.725,3.186538171534297,0.8625,2.5875,0.0,1.725,0.0,0.0,2.5875,0.0,2.5875,0.0,0.0,0.8625,0.8625,0.8625,0.8625,0.0,0.8625,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,390.0,10.35,0.0,1.725,0.0,0.0,2.5875,0.0,0.0,0.8625,3.45,0.8625,0.0,0.0,0.0,0.0,2.5875,0.8625,1.725,0.0,0.6776392170291512,0.0,3.45,0.8625,0.0,0.0,1.725,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,2.5875,0.0,2.5875,0.0,0.0,0.0,0.0,0.8625,0.8625,0.8625,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,405.0,3.5289935614100063,0.0,1.725,0.0,2.5875,0.0,0.8625,1.3914293792582955,0.8625,3.45,0.8625,0.0,0.0,0.0,1.4375,2.0318088763712314,0.8625,1.725,0.0,1.725,0.0,3.45,0.3043571277963859,2.5875,2.5875,0.0,2.5875,1.4375,0.0,1.725,0.0,0.8625,0.0,0.0,0.0,1.725,0.0,0.0,0.0,0.0,0.8625,0.0,0.8625,0.8625,0.0,0.8625,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,420.0,0.0,0.0,1.725,0.8625,2.5875,0.0,0.0,1.138627768310859,0.8625,3.45,0.0,3.45,0.0,2.5875,0.0,0.0,0.0,0.0,1.725,1.725,0.8625,0.0,0.0,2.5875,0.0,1.725,2.5875,0.0,1.4375,1.725,3.45,0.8625,0.0,0.0,0.8565841201074167,0.0,0.0,2.5875,2.5875,0.0,0.8625,0.0,0.0,0.0,0.0,0.8625,0.0,0.8625,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,435.0,0.0,2.5875,1.725,0.8625,0.0,0.0,0.8625,0.0,0.0,0.0,0.0,3.45,3.45,0.0,0.0,2.5875,0.0,1.725,1.725,0.0,0.0,0.0,0.0,2.5875,2.5875,1.725,2.5875,0.0,1.4375,0.0,0.0,0.0,0.0,2.5875,1.725,1.725,2.5875,2.5875,0.0,2.5875,0.0,0.8282037043818334,0.8625,0.0,0.8625,0.0,0.0,0.0,1.15,0.8625,0.5800300991851577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,450.0,0.0,2.5875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.8625,3.45,0.0,2.5875,1.4375,1.4273475320111917,0.8625,0.0,0.0,0.0,0.0,0.0,0.8625,2.5875,2.5875,1.725,0.0,1.4375,0.0,1.725,3.45,0.0,2.5875,0.0,1.725,1.725,0.0,2.5875,0.0,0.0,0.8625,0.8625,0.0,0.0,0.0,0.8625,0.0,0.8625,0.0,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,465.0,10.35,0.0,1.725,0.0,2.5875,0.0,0.8625,0.0,0.8625,0.0,0.0,0.0,3.45,2.5875,1.4375,2.5875,0.8625,0.0,0.0,1.725,0.8625,0.0,0.8625,0.0,0.0,1.725,2.5875,0.0,1.4375,0.0,0.0,0.0,0.0,2.5875,0.0,1.725,0.0,2.5875,0.0,2.5875,0.8625,0.0,0.8625,0.8625,0.0,0.0,0.8625,0.8625,1.15,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,480.0,0.0,0.0,0.0,0.8625,0.0,0.9833684653245411,0.391402220450927,2.5875,0.8625,0.0,0.8625,0.0,3.45,0.0,0.0,2.5875,0.8625,0.0,1.725,0.0,0.0,0.0,0.0,2.5875,2.5875,0.9129744806980385,0.0,1.4375,1.4375,1.725,3.45,0.0,2.5875,0.0,0.0,0.0,2.5875,2.5875,0.0,2.5875,0.8625,0.0,0.8625,0.0,0.7648925677140899,0.8625,0.0,0.8625,1.15,0.2910960037622511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,495.0,0.0,2.5875,1.725,0.0,2.5875,2.5875,0.8625,2.5875,0.0,0.0,0.0,3.45,0.0,2.5875,1.4375,2.14889301506401,0.0,1.725,1.725,1.6671588040609553,0.0,0.0,0.8625,0.0,2.5875,0.0,2.5875,1.4375,1.4375,0.0,3.45,0.0,0.0,2.346250191206443,0.0,0.0,0.0,2.5875,0.0,0.0,0.8625,0.0,0.0,0.8625,0.0,0.8625,0.8625,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,510.0,0.0,2.5875,0.0,0.0,0.0,2.5875,0.0,0.0,0.0,0.0,0.8625,0.0,0.0,2.5875,0.3973978633445598,2.5875,0.0,0.0,1.725,1.725,0.0,3.45,0.0,2.5875,0.0,1.725,0.0,1.4375,1.4375,0.0,3.366624448866176,0.8625,2.5875,0.0,0.0,0.0,0.0,2.5875,2.5875,2.5875,0.0,0.8625,0.0,0.8625,0.8625,0.8625,0.0,0.0,0.0,0.0,0.8625,0.0043010686752836,0.0106446007157533,0.0104757574829351,0.016055311775106,0.0045580856521958,0.0040910740477413,0.0160184721618836,0.0091546301724773,0.0046498188158724,0.0039952637627413,0.0097251289904091,0.0084586057068609,0.0126406804024958,0.0040750480072293,0.004215245256736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,525.0,0.0,2.5875,1.725,0.0,2.5875,0.0,0.0,2.5875,0.0,0.0,0.0,3.45,0.0,0.0,1.4375,0.0,0.0,1.725,0.0,0.0,0.8625,3.45,0.8625,0.0,2.5875,1.725,0.0,0.0,0.0,0.0,3.45,0.0,2.5875,2.366750386207688,1.725,1.725,0.0,2.5875,2.5875,0.0,0.0,0.0,0.8625,0.0,0.0,0.8625,0.0,0.8625,0.0,0.8625,0.0,0.0098310141149339,0.0243305159217218,0.0239445885324231,0.0366978554859567,0.0104184814907334,0.0093510263948372,0.036613650655734,0.0209248689656625,0.0106281572934226,0.0091320314576945,0.0222288662637924,0.0193339559013963,0.0288929837771332,0.0093143954450956,0.009634846301111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,540.0,10.35,0.0,1.725,0.8625,0.0,0.0,0.0,0.0,0.8625,3.45,0.8625,3.45,0.0,2.5875,1.4375,2.5875,0.8625,1.725,0.0,0.0,0.0,3.45,0.8625,2.5875,2.5875,1.725,2.5875,0.0,1.4375,1.725,3.45,0.8625,0.0,0.0,1.725,1.725,0.0,2.5875,2.5875,2.5875,0.0,0.8625,0.8625,0.8625,0.0,0.8625,0.8625,0.8625,0.0,0.8625,0.8625,0.0130260937022875,0.0322379335962815,0.0317265798054607,0.0486246585188925,0.0138044879752218,0.0123901099731593,0.0485130871188475,0.0277254513795027,0.0140823084137849,0.0120999416814452,0.029453247799525,0.0256174915693502,0.0382832035047017,0.0123415739647517,0.012766171348972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,555.0,0.0,2.5875,0.0,0.8625,0.0,0.0,0.8625,0.0,0.8625,0.0,0.8625,0.0,3.45,0.0,1.4375,2.5875,0.8625,1.725,1.725,1.725,0.8625,0.0,0.0,0.0,2.5875,0.0,0.0,1.4375,1.4375,1.725,3.45,0.8625,0.0,2.5875,0.0,0.0,2.5875,0.0,2.5875,0.0,0.0,0.0,0.0,0.0,0.0,0.8625,0.0,0.8625,0.0,0.8625,0.0,0.015852510260331,0.0392329569237765,0.0386106490085322,0.059175291971105,0.0167998014038076,0.015078530061675,0.059039511682371,0.0337413512071307,0.017137903635644,0.0147254007255324,0.0358440468503652,0.0311760038910017,0.0465899363406275,0.0150194626552167,0.0155361896605415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
