,minutes,ag0,ag1,ag2,ag3,ag4,ag5,ag6,ag7,ag8,ag9,ag10,ag11,ag12,ag13,ag14,ag15,ag16,ag17,ag18,ag19,ag20,ag21,ag22,ag23,ag24,ag25,ag26,ag27,ag28,ag29,ag30,ag31,ag32,ag33,ag34,ag35,ag36,ag37,ag38,ag39,ag40,ag41,ag42,ag43,ag44,ag45,ag46,ag47,ag48,ag49,ag50,PV0,PV1,PV2,PV3,PV4,PV5,PV6,PV7,PV8,PV9,PV10,PV11,PV12,PV13,PV14,PV15,PV16,PV17,PV18,PV19,PV20,PV21,PV22,PV23,PV24,PV25,PV26,PV27,PV28,PV29,PV30,PV31,PV32,PV33,PV34,PV35,PV36,PV37,PV38,PV39,PV40,PV41,PV42,PV43,PV44,PV45,PV46,PV47,PV48,PV49
19,285.0,10.35,0.0,0.0,0.0,2.5875,0.0,0.8625,2.5875,0.0,0.0,0.8625,3.45,0.0,0.13791441424036044,0.0,2.5875,0.8625,0.0,1.725,1.725,0.0,0.0,0.8625,2.5875,2.5875,1.725,0.0,1.4375,1.4375,0.0,0.0,0.8625,2.5875,0.0,1.725,0.0,0.0,0.0,2.5875,2.5875,0.0,0.8625,0.0,0.8625,0.8625,0.0,0.8625,0.0,1.15,0.7028365637360927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,300.0,2.5287581375500823,2.5875,0.0,0.8625,0.0,2.5875,0.8625,2.5875,0.8625,3.45,0.8132256788112258,0.0,3.45,0.0,1.4375,2.5875,0.0,0.0,1.725,0.0,0.7772742222632324,0.0,0.0,2.5875,0.0,1.725,2.5875,1.4375,1.4375,0.0,0.0,0.0,0.0,2.5875,1.725,0.0,0.0,0.0,2.5875,0.0,0.0,0.0,0.8625,0.8625,0.0,0.0,0.33832431534634144,0.0,0.0,0.0,0.3200322324964695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,315.0,3.9149117223680294,2.5875,1.725,0.0,0.0,2.5875,0.0,2.5875,0.8625,1.448490795584718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.725,0.0,1.725,0.8071474898352887,0.0,0.0,0.0,2.005972785883516,1.579410228057599,0.0,0.28006669778480187,1.4375,0.0,0.0,0.8625,0.0,2.5875,1.725,0.0,0.0,2.5875,0.0,2.5875,0.8625,0.0,0.0,0.0,0.0,0.5455923381346137,0.0,0.0,1.15,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,330.0,0.0,2.5875,0.0,0.0,2.5875,2.5875,0.7992894619758256,0.0,0.0,0.0,0.8625,0.0,0.0,0.0,1.4375,2.5875,0.0,0.0,1.725,1.043413804143132,0.0,3.45,0.0,1.9685737440333368,2.5875,0.0,2.5875,1.4375,1.4375,1.725,0.0,0.0,0.0,0.0,1.725,1.0009214135662523,0.0,2.5875,0.0,2.5875,0.8625,0.0,0.8625,0.0,0.8625,0.8625,0.5416865479522431,0.8625,0.6324426444127554,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,345.0,2.515563673316797,0.0,1.725,0.8625,0.0,2.5875,0.8625,2.5875,0.0,3.45,0.0,0.7766941345604859,0.0,0.0,0.0,0.0,0.0,1.725,1.725,0.0,0.8625,3.45,0.0,0.0,0.0,1.725,0.0,1.4375,0.33104536880861724,1.725,0.0,0.8625,2.5875,0.0,0.0,0.5411791725698164,0.0,2.5875,0.0,2.5875,0.0,0.0,0.57858167008036,0.0,0.8625,0.0,0.8625,0.8625,1.15,0.0,0.40733055386076744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,360.0,5.661627041838306,0.0,0.0,0.0,2.5875,2.5875,0.8625,2.5875,0.8625,1.6379594381856506,0.8625,0.0,0.0,2.435504729996538,1.4375,2.5875,0.0,0.0,1.725,0.0,0.8625,3.45,0.8625,0.0,2.218346220353226,0.0,2.5875,0.0,1.4375,1.725,3.45,0.8625,0.8802335969796823,2.5875,0.0,1.725,2.5875,0.0,2.5875,0.0,0.0,0.0,0.0,0.8625,0.0,0.8625,0.8625,0.0,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,375.0,10.35,0.6259451182111562,1.725,0.0,1.4728109247751178,0.0,0.8625,0.0,0.8625,3.45,0.0,0.26378590538432867,0.0,0.0,1.4375,0.0,0.0,1.725,0.0,1.725,0.0,0.0,0.6940384826883306,2.5875,2.5875,0.0,2.5875,0.0,0.12245329381372336,1.725,0.0,0.8625,0.0,2.5875,1.725,1.725,0.0,0.0,0.0,0.11003545414251004,0.8625,0.0,0.0,0.8625,0.0,0.8625,0.0,0.8625,1.15,0.8625,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,390.0,0.6675237422341616,0.0,1.725,0.0,0.0,2.5875,0.0,2.5875,0.0,0.0,0.8625,0.0,3.45,2.5875,0.0,2.5875,0.0,1.725,1.725,1.725,0.8625,3.45,0.8625,0.4316666725004903,2.5875,1.725,2.5875,1.4375,0.0,0.0,0.5545957489743766,0.0,2.5875,0.0,1.725,0.0,0.0,0.0,0.0,2.5875,0.8625,0.0,0.8625,0.37589916548869584,0.8625,0.8625,0.0,0.0,1.15,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,405.0,0.3833496669354121,0.0,1.725,0.8625,2.5875,2.5875,0.8625,1.3479644395683408,0.0,3.45,0.8625,3.45,0.0,0.0,1.4375,2.5875,0.0,0.0,1.725,1.725,0.0,0.0,0.8625,2.5875,2.5875,1.725,0.0,1.4375,0.0,1.725,0.46431148815929985,0.014917166446998642,2.5875,0.0,0.0,0.0,0.1524035067002171,0.0,2.5875,0.0,0.0,0.0,0.8625,0.0,0.8625,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,420.0,0.0,0.5402752961065013,1.725,0.0,0.0,0.0,0.0,2.5875,0.8625,3.45,0.8625,3.45,3.45,2.5875,0.0,2.5875,0.8625,1.725,1.725,1.725,0.0,3.45,0.0,0.0,0.0,1.725,0.0,0.0,1.4375,1.725,0.0,0.0,0.0,2.5875,1.725,0.0,0.0,2.5875,1.4133308640753182,0.0,0.8625,0.0,0.0,0.0,0.8625,0.0,0.0,0.6404730497722189,1.15,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,435.0,4.07524469964895,2.5875,1.725,0.0,0.0,2.5875,0.8625,0.0,0.0,0.0,0.0,3.45,3.45,2.3252459763147533,1.4375,0.0,0.0,1.725,0.0,1.725,0.0,3.45,0.8625,2.075332424814823,2.5875,0.0,2.5875,1.4375,0.0,0.0,2.959606513691044,0.0,2.5875,2.5875,1.725,0.0,0.0,2.5875,0.0,2.5875,0.0,0.8625,0.8625,0.19009244839788192,0.8625,0.8625,0.0,0.8625,1.15,0.8625,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,450.0,0.0,2.5875,0.0,0.0,0.0,0.0,0.8625,2.3588706008342624,0.0,3.45,0.8625,0.0,0.0,0.0,1.4375,0.0,0.8625,0.511878125415267,1.725,0.0,0.8625,0.5245082353024106,0.0,0.0,0.0,0.0,0.0,1.4375,0.0,1.725,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,2.5875,0.0,0.0,0.0,0.7107319174482736,0.8625,0.8625,0.45156681974402546,0.0,0.0,0.8625,1.15,0.8320339385108944,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,465.0,1.2589226020729143,2.5875,1.725,0.0,0.0,2.5875,0.0,0.0,0.8625,0.0,0.8625,3.45,3.45,2.5875,0.0,2.5875,0.0,0.0,1.725,1.725,0.0,0.0,0.0,0.0,2.5875,0.0,0.0,0.0,1.4375,1.725,3.45,0.0,0.0,0.0,1.725,0.0,0.0,0.0,2.5875,0.0,0.8625,0.0,0.0,0.0,0.8625,0.8625,0.0,0.8625,1.15,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,480.0,0.0,2.5875,1.725,0.0,0.0,2.5875,0.0,0.0,0.0,0.0,0.0,3.45,3.45,0.0,0.6618306655751467,0.0,0.0,1.660315870584746,0.0,0.0,0.8625,0.0,0.8625,0.0,2.5875,1.725,0.0,0.0,0.0,1.725,3.45,0.8625,0.0,2.5875,0.695085231565905,1.725,0.0,2.244913124689309,2.5875,2.0367248595197087,0.0,0.15414864545547202,0.0,0.8625,0.0,0.8625,0.0,0.0,0.0,0.8625,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,495.0,0.0,2.5875,1.725,0.8625,0.0,0.0,0.8625,2.5875,0.0,0.0,0.0,3.45,0.0,0.0,1.4375,0.0,0.8625,0.0,0.0,0.0,0.8625,0.0,0.0,2.5875,2.5875,0.0,0.0,0.0,1.4375,1.725,3.45,0.8625,0.0,0.0,0.0,0.0,2.5875,2.5875,0.0,1.366405717660149,0.8625,0.8625,0.0,0.8625,0.8625,0.17099080686854562,0.0,0.0,0.0,0.8625,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,510.0,0.0,1.7437212767894135,1.725,0.8625,2.5875,0.0,0.8625,0.0,0.6869701145001476,0.0,0.0,3.45,0.0,2.434746554365148,1.4375,2.5875,0.6474920244839031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4375,0.0,0.0,3.45,0.0,2.5875,2.5875,1.725,1.725,0.0,2.5875,2.5875,2.5875,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8625,0.0043010686752836,0.0106446007157533,0.0104757574829351,0.016055311775106,0.0045580856521958,0.0040910740477413,0.0160184721618836,0.0091546301724773,0.0046498188158724,0.0039952637627413,0.0097251289904091,0.0084586057068609,0.0126406804024958,0.0040750480072293,0.004215245256736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,525.0,0.9484155313177266,0.0,0.0,0.8625,2.5875,2.5875,0.0,2.5875,0.0,3.45,0.8625,3.45,0.0,2.5875,1.4375,0.7413799374947404,0.0,1.725,1.725,0.4164739294358337,0.0,0.0,0.0,2.5875,2.5875,0.0,2.5875,0.0,0.0,0.0,0.0,0.695290507681687,0.0,2.0578221336897395,0.0,0.0,0.0,2.5875,2.5875,2.5875,0.8625,0.0,0.8625,0.8625,0.0,0.0,0.8625,0.8625,1.15,0.25144797448383704,0.8625,0.0098310141149339,0.0243305159217218,0.0239445885324231,0.0366978554859567,0.0104184814907334,0.0093510263948372,0.036613650655734,0.0209248689656625,0.0106281572934226,0.0091320314576945,0.0222288662637924,0.0193339559013963,0.0288929837771332,0.0093143954450956,0.009634846301111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,540.0,0.0,0.0,1.725,0.0,2.5875,0.0,0.0,2.5875,0.8625,0.0,0.8625,3.45,0.0,2.5875,1.4375,0.0,0.0,1.725,0.0,0.0,0.0,0.0,0.0,2.5875,0.0,1.725,0.0,1.4375,0.0,0.0,0.0,0.0,0.0,0.0,1.725,1.725,2.5875,0.0,2.5875,0.0,0.8625,0.8625,0.0,0.8625,0.0,0.8625,0.0,0.8625,0.0,0.8625,0.2289258601465628,0.0130260937022875,0.0322379335962815,0.0317265798054607,0.0486246585188925,0.0138044879752218,0.0123901099731593,0.0485130871188475,0.0277254513795027,0.0140823084137849,0.0120999416814452,0.029453247799525,0.0256174915693502,0.0382832035047017,0.0123415739647517,0.012766171348972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
