,minutes,ag0,ag1,ag2,ag3,ag4,ag5,ag6,ag7,ag8,ag9,ag10,ag11,ag12,ag13,ag14,ag15,ag16,ag17,ag18,ag19,ag20,ag21,ag22,ag23,ag24,ag25,ag26,ag27,ag28,ag29,ag30,ag31,ag32,ag33,ag34,ag35,ag36,ag37,ag38,ag39,ag40,ag41,ag42,ag43,ag44,ag45,ag46,ag47,ag48,ag49,ag50,PV0,PV1,PV2,PV3,PV4,PV5,PV6,PV7,PV8,PV9,PV10,PV11,PV12,PV13,PV14,PV15,PV16,PV17,PV18,PV19,PV20,PV21,PV22,PV23,PV24,PV25,PV26,PV27,PV28,PV29,PV30,PV31,PV32,PV33,PV34,PV35,PV36,PV37,PV38,PV39,PV40,PV41,PV42,PV43,PV44,PV45,PV46,PV47,PV48,PV49
10,150.0,3.2417616276735215,2.5875,1.725,0.8625,2.5875,2.5875,0.8625,2.5875,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,2.5875,0.0,1.725,1.725,0.3837726187549027,0.8625,3.45,0.8625,2.5875,0.0,1.725,0.0,0.0,0.0,0.0,0.0,0.739896292386205,2.5875,2.5875,0.0,0.0,2.5875,2.5875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8625,0.0,0.8625,1.15,0.4307178380927975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,165.0,0.0,0.0,0.0,0.8625,0.0,2.5875,0.8625,0.0,0.8625,3.45,0.8625,0.0,0.0,0.0,0.0,2.5875,0.2304255303064469,0.0,1.725,0.0,0.0,0.0,0.8625,2.5875,0.28651132138697755,1.0491397105163855,0.0,1.4375,0.0,0.0,0.0,0.8625,0.7647318210517968,2.3680889317889275,1.725,1.725,0.0,0.0,2.5875,2.5875,0.8625,0.8625,0.0,0.0,0.0,0.0,0.0,0.8625,0.0,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,180.0,2.960455577370109,2.5875,0.0,0.0,0.0,0.0,0.8625,0.0,0.8625,0.0,0.0,0.0,3.45,0.0,1.4375,0.0,0.8625,0.0,1.725,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,2.5875,0.0,1.4375,1.725,0.0,0.0,2.5875,2.5875,0.0,0.0,0.0,0.0,0.0,0.0,0.8625,0.8625,0.0,0.0,0.8625,0.8625,0.8625,0.8625,1.15,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,195.0,0.0,2.5875,1.725,0.8625,0.0,2.5875,0.0,0.0,0.8625,3.45,0.8625,3.45,0.0,2.5875,0.0,2.5875,0.0,1.725,1.725,1.725,0.0,3.45,0.0,2.5875,0.0,1.725,2.5875,0.0,1.4375,1.725,0.0,0.8625,2.5875,2.5875,1.4976626334032614,1.725,2.5875,2.5875,2.5875,2.5875,0.0,0.0,0.8625,0.0,0.8625,0.8625,0.8625,0.0,0.0,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,210.0,8.412286195702553,0.0,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,3.45,0.0,2.040884037057895,3.45,2.5875,1.4375,2.5875,0.8625,0.0,1.725,1.725,0.0,0.0,0.8625,0.0,2.5875,1.0395467720797134,0.0,0.0,0.0,1.725,0.0,0.8625,2.5875,0.0,1.725,0.2452887230149111,2.5875,2.5875,0.0,2.5875,0.0,0.8625,0.0,0.8625,0.0,0.0,0.0,0.0,1.15,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,225.0,9.227038024480343,2.5875,1.725,0.0,0.0,2.5875,0.0,0.0,0.8625,0.0,0.0,3.45,3.45,0.0,0.0,2.5875,0.8625,1.725,1.725,0.0,0.19283671414525402,3.45,0.0,0.0,0.0,0.0,0.0,1.4375,0.0,0.0,3.45,0.8625,2.5875,1.987484362485045,0.0,0.0,0.0,0.0,0.0,2.5875,0.8625,0.8625,0.0,0.8625,0.0,0.8625,0.0,0.8625,1.15,0.8625,0.4452580950558183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,240.0,0.0,0.0,1.725,0.0,2.5875,2.5875,0.0,0.0,0.8625,0.0,0.8625,3.45,3.173945027235844,0.0,0.0,2.2828509773462056,0.8625,0.0,1.725,1.725,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8625,0.0,0.0,0.0,0.0,0.8625,0.8625,0.8625,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,255.0,0.0,0.0,1.725,0.0,0.0,2.5875,0.8625,0.0,0.0,0.0,0.0,3.45,3.45,2.5875,0.0,2.5875,0.8625,1.725,1.725,1.725,0.8625,3.45,0.0,2.5875,0.0,1.725,0.0,0.0,0.0,1.725,3.45,0.0,0.0,2.5875,0.0,0.0,2.5875,0.0,2.5875,2.5875,0.8625,0.6114909527076628,0.8625,0.8625,0.0,0.8625,0.8625,0.8625,1.15,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,270.0,0.0,0.0,1.725,0.8625,2.5875,2.5875,0.8625,2.5875,0.0,0.0,0.8625,3.45,0.0,2.5875,0.0,0.0,0.8625,1.725,0.4272838584037651,1.725,0.8625,3.45,0.0,0.0,2.5875,1.7148405515144285,0.8255447938225668,1.4375,1.4375,0.0,0.0,0.0,2.5875,2.5875,0.0,1.725,0.0,2.5875,2.5875,0.0,0.8625,0.0,0.25509888485660037,0.0,0.0,0.8625,0.0,0.4832423810826449,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,285.0,0.0,0.0,0.0,0.8625,2.5875,0.0,0.0,2.5875,0.8625,0.0,0.0,3.45,3.45,0.10118026564845942,0.0,2.5875,0.0,0.2802824063944782,1.6296466543114436,0.0,0.8625,0.0,0.0,0.0,2.5875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5875,0.0,0.0,2.474487537104122,0.0,2.5875,2.5875,0.0,0.8625,0.0,0.0,0.0,0.8625,0.0,0.8625,1.15,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,300.0,3.472191577571079,0.0,0.0,0.8625,2.5875,0.7822044215556079,0.0,2.5875,0.8625,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.4515887547954659,0.0,1.725,0.0,0.0,0.8625,0.0,0.0,0.0,0.0,1.4375,0.0,0.0,3.45,0.0,2.5875,2.5875,0.0,1.725,2.5875,1.794819994632787,0.0,0.0,0.0,0.8625,0.8625,0.0,0.0,0.8625,0.0,0.0,1.15,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,315.0,0.0,0.0,1.725,0.0,2.5875,0.0,0.8625,0.0,0.8625,0.7332829396570185,0.8625,0.0,3.45,0.0,0.0,1.313241633269214,0.8625,1.725,1.725,1.725,0.147239587823761,0.0,0.8625,0.0,2.5875,0.0,2.5875,1.4375,0.0,0.0,0.0,0.8625,0.0,2.5875,0.0,1.725,0.0,0.0,0.0,0.0,0.0,0.0,0.8625,0.06762088293854213,0.47977281503957986,0.23394242904036125,0.0,0.0,0.0,0.8625,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,330.0,0.06301750644466397,2.5875,1.725,0.8625,2.5875,0.0,0.0,2.5875,0.8625,0.0,0.8625,0.0,3.45,0.0,1.4375,2.5875,0.0,0.0,0.0,1.725,0.8625,3.3898512840564976,0.0,0.0,2.5875,1.725,0.0,0.0,0.0,0.0,3.45,0.8625,2.5875,1.7291864599086337,0.0,1.725,2.5875,0.0,2.5875,0.0,0.8625,0.0,0.8625,0.0,0.0,0.8625,0.0,0.8625,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,345.0,0.8460220826602456,0.0,1.725,0.0,0.0,0.0,0.0,2.5875,0.0,3.1522077436674314,0.0,0.0,0.0,2.5875,1.4375,2.5875,0.8625,0.0,1.725,1.725,0.0,0.0,0.0,2.5875,0.0,1.725,0.0,1.4375,1.4375,1.725,0.0,0.0,0.0,0.0,1.725,1.725,2.5875,2.5875,2.532923881487826,2.5875,0.0,0.8625,0.0,0.8625,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,360.0,3.9080457524199286,2.5875,1.725,0.8625,0.0,0.0,0.0,2.5875,0.0,3.45,0.8625,3.45,3.45,0.0,1.4375,2.5875,0.0,0.0,1.725,0.0,0.8625,3.45,0.8625,0.0,0.749222688839533,1.725,2.5875,1.4375,0.0,0.0,0.46572023982737887,0.8625,2.5875,0.0,1.725,1.5512012665858868,2.5875,2.5875,2.5875,2.5875,0.8625,0.0,0.8625,0.8625,0.8625,0.8625,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,375.0,10.35,0.0,1.725,0.8625,2.5875,2.5875,0.8625,2.5875,0.0,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.725,0.0,0.8625,0.0,0.0,2.5875,0.9829040096068409,1.725,0.0,1.4375,0.0,0.0,0.0,0.8625,0.659209245689932,2.5875,0.0,0.0,2.5875,2.5875,0.0,0.0,0.0,0.8625,0.8625,0.8625,0.8625,0.0,0.0,0.8625,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,390.0,3.8949004214689404,2.5875,0.0,0.0,2.5875,0.0,0.8625,0.0,0.8625,0.0,0.0,0.0,3.45,0.0,0.0,2.5875,0.0,0.0,1.725,1.725,0.0,0.0,0.0,2.5875,0.0,1.725,2.5875,0.0,0.0,1.725,3.45,0.0,2.5875,2.5875,0.0,0.0,2.5875,0.0,0.0,0.0,0.8625,0.0,0.8625,0.0,0.8625,0.8625,0.0,0.0,0.0,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,405.0,4.851239009338678,0.0,0.0,0.8625,0.0,0.0,0.0,2.5875,0.8625,0.0,0.0,0.0,3.45,0.0,1.4375,0.0,0.0,0.0,1.725,1.725,0.8625,2.9031217218919116,0.0,2.5875,0.0,0.6605179158527739,0.0,0.0,1.4375,0.0,0.0,0.8625,2.5875,2.5875,0.0,0.0,0.0,0.0,2.5875,0.0,0.8625,0.0,0.8625,0.0,0.0,0.8625,0.8625,0.8625,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8625,0.0,0.0,2.022748141245198,0.0,3.45,3.45,2.5875,1.4375,2.3972682457431658,0.0,1.725,1.725,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,1.4375,1.4375,1.725,0.0,0.8625,2.5875,0.0,1.725,0.0,0.0,2.5875,2.5875,2.5875,0.0,0.0,0.0,0.0,0.8625,0.0703686688777243,0.8625,0.0,1.15,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,435.0,10.35,0.0,0.0,0.0,2.5875,0.0,0.0,2.5875,0.8625,0.0,0.8625,0.0,0.0,0.0,1.4375,0.0,0.0,1.725,0.0,1.725,0.0,0.0,0.8625,0.0,2.5875,0.5110474008334407,2.5875,0.0,1.4375,1.725,0.0,0.0,2.5875,0.0,1.725,0.0,2.5875,0.40232341589143006,0.6183041799482506,2.5875,0.0,0.8625,0.8625,0.8625,0.8625,0.0,0.8625,0.11716967073649186,1.15,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,450.0,2.4785361231983156,2.5875,0.0,0.0,2.5875,0.0,0.0,2.5875,0.8625,0.0,0.6263786214345655,0.0,3.45,2.5875,1.4375,2.5875,0.8625,1.725,1.725,0.0,0.0,3.45,0.8625,0.0,0.0,1.725,2.5875,0.0,0.0,0.0,3.45,0.0,2.5875,0.0,1.725,0.0,2.5875,0.0,2.5875,0.0,0.8625,0.0,0.8625,0.8625,0.8397571642415171,0.8625,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,465.0,10.35,0.7274098488876075,0.0,0.0,2.5875,0.5153939483555722,0.0,2.5875,0.8625,3.45,0.8625,3.45,3.45,2.2889282865701523,1.4375,0.0,0.8625,1.725,0.0,1.725,0.8625,0.0,0.8625,2.5875,2.5875,1.725,2.5875,0.19345563199345273,1.4375,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,2.5875,0.0,2.5875,0.8625,0.8625,0.8625,0.0,0.8625,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,480.0,5.337069862584885,2.5875,0.0,0.0,0.0,0.0,0.8625,2.5875,0.0,0.0,0.0,0.0,0.0,0.0,1.4375,0.0,0.8625,0.0,0.0,0.0,0.0,3.45,0.8625,0.0,0.0,0.0,2.5875,1.4375,0.0,0.0,3.45,0.0,2.5875,0.0,0.0,1.725,0.0,2.5875,2.5875,2.5875,0.0,0.0,0.8625,0.8625,0.0,0.0,0.0,0.0,1.15,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,495.0,2.423883421088855,2.5875,0.0,0.8625,0.0,0.0,0.8625,2.5875,0.8625,0.0,0.0,0.0,0.0,0.0,1.4375,2.5875,0.0,1.725,0.0,0.0,0.8625,3.45,0.0,2.5875,2.5875,1.725,2.5875,0.577589707893065,1.4375,1.725,3.434561672268764,0.8625,0.0,2.5875,0.0,0.0,2.5875,0.0,2.5875,2.5875,0.0,0.8625,0.8625,0.0,0.8625,0.47875552945499056,0.0,0.8625,1.15,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,510.0,0.0,0.0,1.725,0.8625,0.0,0.0,0.0,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,2.5875,0.8625,0.0,1.725,0.0,0.0,0.0,0.0,2.5875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,2.5875,2.5875,2.5875,0.8625,0.8625,0.0,0.8625,0.8625,0.8625,0.8625,0.14634978683395117,1.15,0.0,0.8625,0.0043010686752836,0.0106446007157533,0.0104757574829351,0.016055311775106,0.0045580856521958,0.0040910740477413,0.0160184721618836,0.0091546301724773,0.0046498188158724,0.0039952637627413,0.0097251289904091,0.0084586057068609,0.0126406804024958,0.0040750480072293,0.004215245256736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,525.0,0.0,0.0,1.725,0.0,0.0,1.0772736168613328,0.0,2.5875,0.8625,0.0,0.0,0.0,0.0,2.5875,1.4375,2.5875,0.8625,0.0,0.0,0.0,0.8625,3.45,0.0,2.5875,2.5875,1.725,2.1416779744642707,0.0,1.4375,0.0,3.45,0.8625,0.0,0.0,0.0,1.725,0.0,0.0,2.5875,0.0,0.8625,0.8625,0.8625,0.0,0.0,0.0,0.8625,0.1355322017704057,0.0,0.8625,0.4409155262716765,0.0098310141149339,0.0243305159217218,0.0239445885324231,0.0366978554859567,0.0104184814907334,0.0093510263948372,0.036613650655734,0.0209248689656625,0.0106281572934226,0.0091320314576945,0.0222288662637924,0.0193339559013963,0.0288929837771332,0.0093143954450956,0.009634846301111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,540.0,5.255179875507726,0.0,1.725,0.0,0.0,2.5875,0.8625,2.5875,0.8625,0.0,0.0,0.0,0.0,2.5875,1.4375,2.5875,0.8625,0.0,1.725,1.725,0.0,0.0,0.0,0.0,2.5875,1.725,0.0,1.4375,1.4375,0.0,2.514570421465608,0.0,0.0,2.5875,0.0,0.0,2.5875,2.5875,2.5875,0.0,0.0,0.0,0.8625,0.8625,0.8625,0.8625,0.0866660566285791,0.8625,0.0,0.8625,0.8625,0.0130260937022875,0.0322379335962815,0.0317265798054607,0.0486246585188925,0.0138044879752218,0.0123901099731593,0.0485130871188475,0.0277254513795027,0.0140823084137849,0.0120999416814452,0.029453247799525,0.0256174915693502,0.0382832035047017,0.0123415739647517,0.012766171348972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,555.0,2.7310175929970786,0.0,1.725,0.0,2.5875,0.0,0.0,2.219605939904508,0.0,3.45,0.8625,0.0,3.45,2.5875,0.0,0.04405974387381939,0.8625,0.0,1.725,0.0,0.0,3.45,0.8625,0.0,0.0,1.725,2.5875,0.0,0.0,0.0,3.45,0.0,2.5875,0.0,0.0,1.725,2.2068579920907285,2.5875,2.5875,0.0,0.609382403064238,0.19791426916093086,0.0,0.8625,0.8625,0.8625,0.0,0.0,0.0,0.0,0.0,0.015852510260331,0.0392329569237765,0.0386106490085322,0.059175291971105,0.0167998014038076,0.015078530061675,0.059039511682371,0.0337413512071307,0.017137903635644,0.0147254007255324,0.0358440468503652,0.0311760038910017,0.0465899363406275,0.0150194626552167,0.0155361896605415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
